Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"verifyElementVisible(findTestObject(""12-EL Sign/mat-dialog-container_AddSignerModal""))",Chrome 113.0.0.0,,,2023-05-19 14:47:09,2023-05-19 14:47:10,1.571s,PASSED
"click(findTestObject(""12-EL Sign/input_Search for a Signer""))",Chrome 113.0.0.0,,,2023-05-19 14:47:10,2023-05-19 14:47:11,0.483s,PASSED
"sendKeys(findTestObject(""12-EL Sign/input_Search for a Signer""), Keys.chord(ESCAPE))",Chrome 113.0.0.0,,,2023-05-19 14:47:11,2023-05-19 14:47:11,0.423s,PASSED
"click(findTestObject(""12-EL Sign/input_Receiver email address""))",Chrome 113.0.0.0,,,2023-05-19 14:47:11,2023-05-19 14:47:12,0.663s,PASSED
"clickOffset(findTestObject(""12-EL Sign/input_Receiver email address""), 100, 100)",Chrome 113.0.0.0,,,2023-05-19 14:47:12,2023-05-19 14:47:13,0.666s,PASSED
"verifyElementVisible(findTestObject(""12-EL Sign/mat-error_Signer name is required""))",Chrome 113.0.0.0,,,2023-05-19 14:47:13,2023-05-19 14:47:13,0.471s,PASSED
"verifyElementVisible(findTestObject(""12-EL Sign/mat-error_Email address is required""))",Chrome 113.0.0.0,,,2023-05-19 14:47:13,2023-05-19 14:47:14,0.964s,PASSED
"scrollToElement(findTestObject(""12-EL Sign/button_SAVE""), 0)",Chrome 113.0.0.0,,,2023-05-19 14:47:14,2023-05-19 14:47:14,0.403s,PASSED
"verifyElementNotClickable(findTestObject(""12-EL Sign/button_SAVE""))",Chrome 113.0.0.0,,,2023-05-19 14:47:14,2023-05-19 14:47:15,0.384s,PASSED
"click(findTestObject(""12-EL Sign/button_CANCEL""))",Chrome 113.0.0.0,,,2023-05-19 14:47:15,2023-05-19 14:47:15,0.481s,PASSED
delay(delay_3seconds),Chrome 113.0.0.0,,,2023-05-19 14:47:15,2023-05-19 14:47:18,3.008s,PASSED
"click(findTestObject(""12-EL Sign/button_personADD SIGNER  FIELD""))",Chrome 113.0.0.0,,,2023-05-19 14:47:18,2023-05-19 14:47:19,0.593s,PASSED
delay(delay_3seconds),Chrome 113.0.0.0,,,2023-05-19 14:47:19,2023-05-19 14:47:22,3.014s,PASSED
"click(findTestObject(""12-EL Sign/button_person_outlineADD GUEST""))",Chrome 113.0.0.0,,,2023-05-19 14:47:22,2023-05-19 14:47:23,0.654s,PASSED
"verifyElementVisible(findTestObject(""12-EL Sign/mat-dialog-container_New GuestModal""))",Chrome 113.0.0.0,,,2023-05-19 14:47:23,2023-05-19 14:47:24,1.760s,PASSED
"click(findTestObject(""12-EL Sign/input_GuestEmailAddress""))",Chrome 113.0.0.0,,,2023-05-19 14:47:24,2023-05-19 14:47:25,0.448s,PASSED
"sendKeys(findTestObject(""12-EL Sign/input_GuestEmailAddress""), Keys.chord(ESCAPE))",Chrome 113.0.0.0,,,2023-05-19 14:47:25,2023-05-19 14:47:25,0.391s,PASSED
"click(findTestObject(""12-EL Sign/mat-icon_clear""))",Chrome 113.0.0.0,,,2023-05-19 14:47:25,2023-05-19 14:47:26,0.578s,PASSED
,,,,,,,
Test Cases/12-EL Sign/05-Send Docuuments(Add Signer and guest-fill out required field),Chrome 113.0.0.0,,,2023-05-19 14:47:26,2023-05-19 14:47:41,14.818s,PASSED
"click(findTestObject(""12-EL Sign/button_personADD SIGNER  FIELD""))",Chrome 113.0.0.0,,,2023-05-19 14:47:26,2023-05-19 14:47:27,0.651s,PASSED
"click(findTestObject(""12-EL Sign/input_Search for a Signer""))",Chrome 113.0.0.0,,,2023-05-19 14:47:27,2023-05-19 14:47:29,1.728s,PASSED
"click(findTestObject(""12-EL Sign/mat-option_GG TESTER (testuser02mailinator.com)""), STOP_ON_FAILURE)",Chrome 113.0.0.0,,,2023-05-19 14:47:29,2023-05-19 14:47:29,0.463s,PASSED
"scrollToElement(findTestObject(""12-EL Sign/button_SAVE""), 0)",Chrome 113.0.0.0,,,2023-05-19 14:47:29,2023-05-19 14:47:30,0.508s,PASSED
"click(findTestObject(""12-EL Sign/button_SAVE""))",Chrome 113.0.0.0,,,2023-05-19 14:47:30,2023-05-19 14:47:30,0.452s,PASSED
delay(delay_3seconds),Chrome 113.0.0.0,,,2023-05-19 14:47:30,2023-05-19 14:47:33,3.008s,PASSED
"click(findTestObject(""12-EL Sign/button_personADD SIGNER  FIELD""))",Chrome 113.0.0.0,,,2023-05-19 14:47:33,2023-05-19 14:47:34,1.032s,PASSED
delay(delay_3seconds),Chrome 113.0.0.0,,,2023-05-19 14:47:34,2023-05-19 14:47:37,3.003s,PASSED
"click(findTestObject(""12-EL Sign/button_person_outlineADD GUEST""))",Chrome 113.0.0.0,,,2023-05-19 14:47:37,2023-05-19 14:47:38,0.518s,PASSED
"verifyElementVisible(findTestObject(""12-EL Sign/mat-dialog-container_New GuestModal""))",Chrome 113.0.0.0,,,2023-05-19 14:47:38,2023-05-19 14:47:39,0.967s,PASSED
"click(findTestObject(""12-EL Sign/input_GuestEmailAddress""))",Chrome 113.0.0.0,,,2023-05-19 14:47:39,2023-05-19 14:47:39,0.405s,PASSED
"click(findTestObject(""12-EL Sign/mat-option_norvs26mailinator.com""))",Chrome 113.0.0.0,,,2023-05-19 14:47:39,2023-05-19 14:47:40,0.497s,PASSED
"scrollToElement(findTestObject(""12-EL Sign/button_SAVE2""), 0)",Chrome 113.0.0.0,,,2023-05-19 14:47:40,2023-05-19 14:47:40,0.635s,PASSED
"click(findTestObject(""12-EL Sign/button_SAVE2""))",Chrome 113.0.0.0,,,2023-05-19 14:47:40,2023-05-19 14:47:41,0.462s,PASSED
,,,,,,,
