Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"verifyElementVisible(findTestObject(""12-EL Sign/mat-error_Email address is required""))",Chrome 109.0.0.0,,,2023-01-17 17:32:47,2023-01-17 17:32:47,0.726s,PASSED
"scrollToElement(findTestObject(""12-EL Sign/button_SAVE""), 0)",Chrome 109.0.0.0,,,2023-01-17 17:32:47,2023-01-17 17:32:48,0.668s,PASSED
"verifyElementNotClickable(findTestObject(""12-EL Sign/button_SAVE""))",Chrome 109.0.0.0,,,2023-01-17 17:32:48,2023-01-17 17:32:49,0.709s,PASSED
"click(findTestObject(""12-EL Sign/button_CANCEL""))",Chrome 109.0.0.0,,,2023-01-17 17:32:49,2023-01-17 17:32:50,0.762s,PASSED
delay(3),Chrome 109.0.0.0,,,2023-01-17 17:32:50,2023-01-17 17:32:53,3.020s,PASSED
"click(findTestObject(""12-EL Sign/button_personADD SIGNER  FIELD""))",Chrome 109.0.0.0,,,2023-01-17 17:32:53,2023-01-17 17:32:54,1.232s,PASSED
delay(3),Chrome 109.0.0.0,,,2023-01-17 17:32:54,2023-01-17 17:32:57,3.022s,PASSED
"click(findTestObject(""12-EL Sign/button_person_outlineADD GUEST""))",Chrome 109.0.0.0,,,2023-01-17 17:32:57,2023-01-17 17:32:58,1.462s,PASSED
"verifyElementVisible(findTestObject(""12-EL Sign/mat-dialog-container_New GuestModal""))",Chrome 109.0.0.0,,,2023-01-17 17:32:58,2023-01-17 17:32:59,1.068s,PASSED
"click(findTestObject(""12-EL Sign/input_GuestEmailAddress""))",Chrome 109.0.0.0,,,2023-01-17 17:32:59,2023-01-17 17:33:00,0.751s,PASSED
"sendKeys(findTestObject(""12-EL Sign/input_GuestEmailAddress""), Keys.chord(ESCAPE))",Chrome 109.0.0.0,,,2023-01-17 17:33:00,2023-01-17 17:33:01,1.159s,PASSED
"click(findTestObject(""12-EL Sign/mat-icon_clear""))",Chrome 109.0.0.0,,,2023-01-17 17:33:01,2023-01-17 17:33:02,0.788s,PASSED
,,,,,,,
Test Cases/12-EL Sign/05-Send Docuuments(Add Signer and guest-fill out required field),Chrome 109.0.0.0,,,2023-01-17 17:33:02,2023-01-17 17:33:22,19.973s,PASSED
"click(findTestObject(""12-EL Sign/button_personADD SIGNER  FIELD""))",Chrome 109.0.0.0,,,2023-01-17 17:33:04,2023-01-17 17:33:05,1.007s,PASSED
"click(findTestObject(""12-EL Sign/input_Search for a Signer""))",Chrome 109.0.0.0,,,2023-01-17 17:33:05,2023-01-17 17:33:07,1.559s,PASSED
"click(findTestObject(""12-EL Sign/mat-option_GG TESTER (testuser02mailinator.com)""), STOP_ON_FAILURE)",Chrome 109.0.0.0,,,2023-01-17 17:33:07,2023-01-17 17:33:08,0.842s,PASSED
"scrollToElement(findTestObject(""12-EL Sign/button_SAVE""), 0)",Chrome 109.0.0.0,,,2023-01-17 17:33:08,2023-01-17 17:33:08,0.974s,PASSED
"click(findTestObject(""12-EL Sign/button_SAVE""))",Chrome 109.0.0.0,,,2023-01-17 17:33:08,2023-01-17 17:33:09,0.878s,PASSED
delay(3),Chrome 109.0.0.0,,,2023-01-17 17:33:09,2023-01-17 17:33:12,3.013s,PASSED
"click(findTestObject(""12-EL Sign/button_personADD SIGNER  FIELD""))",Chrome 109.0.0.0,,,2023-01-17 17:33:12,2023-01-17 17:33:13,1.026s,PASSED
delay(3),Chrome 109.0.0.0,,,2023-01-17 17:33:13,2023-01-17 17:33:16,3.013s,PASSED
"click(findTestObject(""12-EL Sign/button_person_outlineADD GUEST""))",Chrome 109.0.0.0,,,2023-01-17 17:33:16,2023-01-17 17:33:18,1.209s,PASSED
"verifyElementVisible(findTestObject(""12-EL Sign/mat-dialog-container_New GuestModal""))",Chrome 109.0.0.0,,,2023-01-17 17:33:18,2023-01-17 17:33:19,1.189s,PASSED
"click(findTestObject(""12-EL Sign/input_GuestEmailAddress""))",Chrome 109.0.0.0,,,2023-01-17 17:33:19,2023-01-17 17:33:20,0.713s,PASSED
"click(findTestObject(""12-EL Sign/mat-option_norvs26mailinator.com""))",Chrome 109.0.0.0,,,2023-01-17 17:33:20,2023-01-17 17:33:20,0.780s,PASSED
"scrollToElement(findTestObject(""12-EL Sign/button_SAVE2""), 0)",Chrome 109.0.0.0,,,2023-01-17 17:33:20,2023-01-17 17:33:21,0.886s,PASSED
"click(findTestObject(""12-EL Sign/button_SAVE2""))",Chrome 109.0.0.0,,,2023-01-17 17:33:21,2023-01-17 17:33:22,0.895s,PASSED
