Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"verifyElementPresent(findTestObject(""09-Settings/Users/Active User/h4_Suspend User""), 0)",Chrome 114.0.0.0,,,2023-07-04 09:52:08,2023-07-04 09:52:08,0.476s,PASSED
delay(delay_3seconds),Chrome 114.0.0.0,,,2023-07-04 09:52:08,2023-07-04 09:52:11,3.012s,PASSED
"click(findTestObject(""09-Settings/Users/Active User/button_Suspend""))",Chrome 114.0.0.0,,,2023-07-04 09:52:11,2023-07-04 09:52:12,0.862s,PASSED
"verifyElementPresent(findTestObject(""09-Settings/Users/Active User/span_Successfully suspended user""), 0)",Chrome 114.0.0.0,,,2023-07-04 09:52:12,2023-07-04 09:52:13,1.297s,PASSED
delay(delay_3seconds),Chrome 114.0.0.0,,,2023-07-04 09:52:13,2023-07-04 09:52:16,3.007s,PASSED
,,,,,,,
Test Cases/09-Settings/08 - Users (Active User - Reactivate user),Chrome 114.0.0.0,,,2023-07-04 09:52:16,2023-07-04 09:52:29,12.682s,PASSED
delay(delay_3seconds),Chrome 114.0.0.0,,,2023-07-04 09:52:17,2023-07-04 09:52:20,3.008s,PASSED
"verifyElementPresent(findTestObject(""09-Settings/Users/Active User/div_GTGG tester 2""), 0)",Chrome 114.0.0.0,,,2023-07-04 09:52:20,2023-07-04 09:52:20,0.342s,PASSED
"click(findTestObject(""09-Settings/Users/Active User/button_reactivateUser""))",Chrome 114.0.0.0,,,2023-07-04 09:52:20,2023-07-04 09:52:20,0.457s,PASSED
"verifyElementPresent(findTestObject(""09-Settings/Users/Active User/h4_Reactivate User""), 0)",Chrome 114.0.0.0,,,2023-07-04 09:52:20,2023-07-04 09:52:21,0.921s,PASSED
delay(delay_3seconds),Chrome 114.0.0.0,,,2023-07-04 09:52:21,2023-07-04 09:52:24,3.011s,PASSED
"click(findTestObject(""09-Settings/Users/Active User/button_Reactivate""))",Chrome 114.0.0.0,,,2023-07-04 09:52:24,2023-07-04 09:52:25,0.397s,PASSED
"verifyElementPresent(findTestObject(""09-Settings/Users/Active User/span_Successfully reactivated user""), 0)",Chrome 114.0.0.0,,,2023-07-04 09:52:25,2023-07-04 09:52:26,1.274s,PASSED
delay(delay_3seconds),Chrome 114.0.0.0,,,2023-07-04 09:52:26,2023-07-04 09:52:29,3.007s,PASSED
,,,,,,,
Test Cases/09-Settings/09 - Users (Active User - Delete Suspend user),Chrome 114.0.0.0,,,2023-07-04 09:52:29,2023-07-04 09:52:52,22.434s,PASSED
"verifyElementPresent(findTestObject(""09-Settings/Users/Active User/div_GTGG tester 2""), 0)",Chrome 114.0.0.0,,,2023-07-04 09:52:29,2023-07-04 09:52:30,0.458s,PASSED
"click(findTestObject(""09-Settings/Users/Active User/button_suspendUser""))",Chrome 114.0.0.0,,,2023-07-04 09:52:30,2023-07-04 09:52:30,0.451s,PASSED
"verifyElementPresent(findTestObject(""09-Settings/Users/Active User/h4_Suspend User""), 0)",Chrome 114.0.0.0,,,2023-07-04 09:52:30,2023-07-04 09:52:31,0.916s,PASSED
delay(delay_3seconds),Chrome 114.0.0.0,,,2023-07-04 09:52:31,2023-07-04 09:52:34,3.008s,PASSED
"click(findTestObject(""09-Settings/Users/Active User/button_Suspend""))",Chrome 114.0.0.0,,,2023-07-04 09:52:34,2023-07-04 09:52:35,0.400s,PASSED
"verifyElementPresent(findTestObject(""09-Settings/Users/Active User/span_Successfully suspended user""), 0)",Chrome 114.0.0.0,,,2023-07-04 09:52:35,2023-07-04 09:52:36,1.293s,PASSED
delay(delay_3seconds),Chrome 114.0.0.0,,,2023-07-04 09:52:36,2023-07-04 09:52:39,3.005s,PASSED
"verifyElementPresent(findTestObject(""09-Settings/Users/Active User/div_GTGG tester 2""), 0)",Chrome 114.0.0.0,,,2023-07-04 09:52:39,2023-07-04 09:52:39,0.341s,PASSED
"click(findTestObject(""09-Settings/Users/Active User/button_xDeleteuser""))",Chrome 114.0.0.0,,,2023-07-04 09:52:39,2023-07-04 09:52:40,0.448s,PASSED
"verifyElementPresent(findTestObject(""09-Settings/Users/Active User/h4_Delete User""), 0)",Chrome 114.0.0.0,,,2023-07-04 09:52:40,2023-07-04 09:52:41,1.010s,PASSED
delay(delay_3seconds),Chrome 114.0.0.0,,,2023-07-04 09:52:41,2023-07-04 09:52:44,3.007s,PASSED
"click(findTestObject(""09-Settings/Users/Active User/button_Delete""))",Chrome 114.0.0.0,,,2023-07-04 09:52:44,2023-07-04 09:52:44,0.435s,PASSED
"verifyElementPresent(findTestObject(""09-Settings/Users/Active User/span_Successfully deleted user""), 0)",Chrome 114.0.0.0,,,2023-07-04 09:52:44,2023-07-04 09:52:47,2.298s,PASSED
delay(delay_5seconds),Chrome 114.0.0.0,,,2023-07-04 09:52:47,2023-07-04 09:52:52,5.004s,PASSED
,,,,,,,
Test Cases/09-Settings/10 - Users (Active User - Filter - Restore user),Chrome 114.0.0.0,,,2023-07-04 09:52:52,2023-07-04 09:53:13,21.967s,PASSED
delay(delay_3seconds),Chrome 114.0.0.0,,,2023-07-04 09:52:52,2023-07-04 09:52:55,3.016s,PASSED
"click(findTestObject(""09-Settings/Users/Active User/filter_icon""))",Chrome 114.0.0.0,,,2023-07-04 09:52:55,2023-07-04 09:52:55,0.515s,PASSED
"verifyElementVisible(findTestObject(""09-Settings/Users/Active User/h6_Filter""))",Chrome 114.0.0.0,,,2023-07-04 09:52:55,2023-07-04 09:52:56,0.459s,PASSED
"verifyElementVisible(findTestObject(""09-Settings/Users/Active User/span_Show deleted user""))",Chrome 114.0.0.0,,,2023-07-04 09:52:56,2023-07-04 09:52:56,0.494s,PASSED
"click(findTestObject(""09-Settings/Users/Active User/div_show-deleted-user-toggle-bar""))",Chrome 114.0.0.0,,,2023-07-04 09:52:56,2023-07-04 09:52:57,0.465s,PASSED
delay(delay_3seconds),Chrome 114.0.0.0,,,2023-07-04 09:52:57,2023-07-04 09:53:00,3.006s,PASSED
"click(findTestObject(""09-Settings/Users/Active User/filter_icon""))",Chrome 114.0.0.0,,,2023-07-04 09:53:00,2023-07-04 09:53:00,0.464s,PASSED
"verifyElementVisible(findTestObject(""09-Settings/Users/Active User/div_GTGG tester 2""))",Chrome 114.0.0.0,,,2023-07-04 09:53:00,2023-07-04 09:53:01,0.488s,PASSED
"click(findTestObject(""09-Settings/Users/Active User/button_replay""))",Chrome 114.0.0.0,,,2023-07-04 09:53:01,2023-07-04 09:53:01,0.620s,PASSED
"verifyElementVisible(findTestObject(""09-Settings/Users/Active User/h4_Restore User""))",Chrome 114.0.0.0,,,2023-07-04 09:53:01,2023-07-04 09:53:02,0.944s,PASSED
"click(findTestObject(""09-Settings/Users/Active User/button_Restore""))",Chrome 114.0.0.0,,,2023-07-04 09:53:02,2023-07-04 09:53:03,0.441s,PASSED
"verifyElementVisible(findTestObject(""09-Settings/Users/Active User/span_Successfully restored user""))",Chrome 114.0.0.0,,,2023-07-04 09:53:03,2023-07-04 09:53:06,3.336s,PASSED
delay(delay_3seconds),Chrome 114.0.0.0,,,2023-07-04 09:53:06,2023-07-04 09:53:09,3.013s,PASSED
"click(findTestObject(""09-Settings/Users/Active User/filter_icon""))",Chrome 114.0.0.0,,,2023-07-04 09:53:09,2023-07-04 09:53:09,0.409s,PASSED
delay(delay_4seconds),Chrome 114.0.0.0,,,2023-07-04 09:53:09,2023-07-04 09:53:13,4.009s,PASSED
,,,,,,,
Test Cases/09-Settings/11 - Users (Active User - Filter - All and Selected Organization),Chrome 114.0.0.0,,,2023-07-04 09:53:13,2023-07-04 09:53:37,23.875s,PASSED
delay(delay_3seconds),Chrome 114.0.0.0,,,2023-07-04 09:53:14,2023-07-04 09:53:17,3.011s,PASSED
"verifyElementVisible(findTestObject(""09-Settings/Users/Active User/h6_Filter""))",Chrome 114.0.0.0,,,2023-07-04 09:53:17,2023-07-04 09:53:17,0.365s,PASSED
"verifyElementVisible(findTestObject(""09-Settings/Users/Active User/div_All organization units""))",Chrome 114.0.0.0,,,2023-07-04 09:53:17,2023-07-04 09:53:17,0.374s,PASSED
"click(findTestObject(""09-Settings/Users/Active User/div_All organization units""))",Chrome 114.0.0.0,,,2023-07-04 09:53:17,2023-07-04 09:53:18,0.474s,PASSED
delay(delay_3seconds),Chrome 114.0.0.0,,,2023-07-04 09:53:18,2023-07-04 09:53:21,3.013s,PASSED
"verifyElementVisible(findTestObject(""09-Settings/Users/Active User/div_Active Users-All Organizations units""))",Chrome 114.0.0.0,,,2023-07-04 09:53:21,2023-07-04 09:53:22,1.063s,PASSED
delay(delay_3seconds),Chrome 114.0.0.0,,,2023-07-04 09:53:22,2023-07-04 09:53:25,3.010s,PASSED
"verifyElementVisible(findTestObject(""09-Settings/Users/Active User/div_Selected organization unit""))",Chrome 114.0.0.0,,,2023-07-04 09:53:25,2023-07-04 09:53:25,0.375s,PASSED
"click(findTestObject(""09-Settings/Users/Active User/div_Selected organization unit""))",Chrome 114.0.0.0,,,2023-07-04 09:53:25,2023-07-04 09:53:26,0.418s,PASSED
delay(delay_3seconds),Chrome 114.0.0.0,,,2023-07-04 09:53:26,2023-07-04 09:53:29,3.004s,PASSED
"click(findTestObject(""09-Settings/Users/Active User/div_GG Automation""))",Chrome 114.0.0.0,,,2023-07-04 09:53:29,2023-07-04 09:53:29,0.572s,PASSED
"verifyElementVisible(findTestObject(""09-Settings/Users/Active User/div_Active Users-Selected Organization units""))",Chrome 114.0.0.0,,,2023-07-04 09:53:29,2023-07-04 09:53:30,0.488s,PASSED
delay(delay_3seconds),Chrome 114.0.0.0,,,2023-07-04 09:53:30,2023-07-04 09:53:33,3.017s,PASSED
"click(findTestObject(""09-Settings/Users/Active User/filter_icon""))",Chrome 114.0.0.0,,,2023-07-04 09:53:33,2023-07-04 09:53:33,0.427s,PASSED
delay(delay_4seconds),Chrome 114.0.0.0,,,2023-07-04 09:53:33,2023-07-04 09:53:37,4.014s,PASSED
,,,,,,,
Test Cases/09-Settings/12 - Users (Active User - Edit Role),Chrome 114.0.0.0,,,2023-07-04 09:53:37,2023-07-04 09:54:15,37.712s,PASSED
delay(delay_3seconds),Chrome 114.0.0.0,,,2023-07-04 09:53:38,2023-07-04 09:53:41,3.016s,PASSED
"verifyElementPresent(findTestObject(""09-Settings/Users/Active User/div_GTGG tester 2""), 0)",Chrome 114.0.0.0,,,2023-07-04 09:53:41,2023-07-04 09:53:41,0.360s,PASSED
"click(findTestObject(""09-Settings/Users/Active User/button_ellipses""))",Chrome 114.0.0.0,,,2023-07-04 09:53:41,2023-07-04 09:53:42,0.996s,PASSED
"click(findTestObject(""09-Settings/Users/Active User/button_Edit Role""))",Chrome 114.0.0.0,,,2023-07-04 09:53:42,2023-07-04 09:53:43,1.098s,PASSED
"verifyElementPresent(findTestObject(""09-Settings/Users/Active User/h4_Edit User Role""), 0)",Chrome 114.0.0.0,,,2023-07-04 09:53:43,2023-07-04 09:53:44,0.729s,PASSED
"click(findTestObject(""09-Settings/Users/Active User/div_roleDropdown""))",Chrome 114.0.0.0,,,2023-07-04 09:53:44,2023-07-04 09:53:44,0.414s,PASSED
"click(findTestObject(""09-Settings/Users/Active User/mat-option_External Contact""))",Chrome 114.0.0.0,,,2023-07-04 09:53:44,2023-07-04 09:53:45,0.543s,PASSED
"verifyElementPresent(findTestObject(""09-Settings/Users/Active User/warning_when_changing_role""), 0)",Chrome 114.0.0.0,,,2023-07-04 09:53:45,2023-07-04 09:53:46,0.679s,PASSED
delay(delay_3seconds),Chrome 114.0.0.0,,,2023-07-04 09:53:46,2023-07-04 09:53:49,3.005s,PASSED
"click(findTestObject(""09-Settings/Users/Active User/div_roleTypeDropdown""))",Chrome 114.0.0.0,,,2023-07-04 09:53:49,2023-07-04 09:53:49,0.481s,PASSED
"click(findTestObject(""09-Settings/Users/Active User/mat-option_None""))",Chrome 114.0.0.0,,,2023-07-04 09:53:49,2023-07-04 09:53:50,0.596s,PASSED
delay(delay_3seconds),Chrome 114.0.0.0,,,2023-07-04 09:53:50,2023-07-04 09:53:53,3.015s,PASSED
"click(findTestObject(""09-Settings/Users/Active User/button_Save""))",Chrome 114.0.0.0,,,2023-07-04 09:53:53,2023-07-04 09:53:53,0.455s,PASSED
delay(delay_3seconds),Chrome 114.0.0.0,,,2023-07-04 09:53:53,2023-07-04 09:53:56,3.009s,PASSED
"verifyElementPresent(findTestObject(""09-Settings/Users/Active User/div_GTGG tester 2""), 0)",Chrome 114.0.0.0,,,2023-07-04 09:53:56,2023-07-04 09:53:56,0.381s,PASSED
"click(findTestObject(""09-Settings/Users/Active User/button_ellipses""))",Chrome 114.0.0.0,,,2023-07-04 09:53:56,2023-07-04 09:53:57,0.428s,PASSED
"click(findTestObject(""09-Settings/Users/Active User/button_Edit Role""))",Chrome 114.0.0.0,,,2023-07-04 09:53:57,2023-07-04 09:53:58,0.991s,PASSED
