Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
delay(delay_3seconds),Chrome 113.0.0.0,,,2023-05-12 16:28:37,2023-05-12 16:28:40,3.020s,PASSED
"click(findTestObject(""11-Cloud Files/mat-icon_refresh""))",Chrome 113.0.0.0,,,2023-05-12 16:28:40,2023-05-12 16:28:41,0.481s,PASSED
"verifyElementVisible(findTestObject(""11-Cloud Files/td_Automation folder""))",Chrome 113.0.0.0,,,2023-05-12 16:28:41,2023-05-12 16:28:41,0.882s,PASSED
,,,,,,,
Test Cases/11.1 - Cloud Files (My Drive)/03-Upload Local File,Chrome 113.0.0.0,,,2023-05-12 16:28:41,2023-05-12 16:29:16,35.000s,PASSED
delay(delay_3seconds),Chrome 113.0.0.0,,,2023-05-12 16:28:42,2023-05-12 16:28:45,3.010s,PASSED
"click(findTestObject(""11-Cloud Files/button_cloud_upload Upload Files  Create Folders""))",Chrome 113.0.0.0,,,2023-05-12 16:28:45,2023-05-12 16:28:45,0.487s,PASSED
"uploadpackage.Upload.uploadFile(findTestObject(""11-Cloud Files/button_cloud_uploadUpload Local File""), upload_file)",Chrome 113.0.0.0,,,2023-05-12 16:28:45,2023-05-12 16:28:50,4.262s,PASSED
delay(delay_2seconds),Chrome 113.0.0.0,,,2023-05-12 16:28:50,2023-05-12 16:28:52,2.021s,PASSED
"verifyElementVisible(findTestObject(""11-Cloud Files/mat-dialog-container_Upload local file modal""))",Chrome 113.0.0.0,,,2023-05-12 16:28:52,2023-05-12 16:29:03,10.983s,PASSED
"click(findTestObject(""11-Cloud Files/button_Confirm""))",Chrome 113.0.0.0,,,2023-05-12 16:29:03,2023-05-12 16:29:03,0.523s,PASSED
delay(delay_3seconds),Chrome 113.0.0.0,,,2023-05-12 16:29:03,2023-05-12 16:29:06,3.020s,PASSED
"verifyElementVisible(findTestObject(""11-Cloud Files/div_Upload completed clear""))",Chrome 113.0.0.0,,,2023-05-12 16:29:06,2023-05-12 16:29:07,0.602s,PASSED
delay(delay_3seconds),Chrome 113.0.0.0,,,2023-05-12 16:29:07,2023-05-12 16:29:10,3.017s,PASSED
"setText(findTestObject(""11-Cloud Files/input_Search cloudfiles""), folder_name)",Chrome 113.0.0.0,,,2023-05-12 16:29:10,2023-05-12 16:29:11,1.326s,PASSED
"sendKeys(findTestObject(""11-Cloud Files/input_Search cloudfiles""), Keys.chord(ENTER))",Chrome 113.0.0.0,,,2023-05-12 16:29:11,2023-05-12 16:29:12,0.554s,PASSED
delay(delay_3seconds),Chrome 113.0.0.0,,,2023-05-12 16:29:12,2023-05-12 16:29:15,3.008s,PASSED
"verifyElementVisible(findTestObject(""11-Cloud Files/td_Automation folder""))",Chrome 113.0.0.0,,,2023-05-12 16:29:15,2023-05-12 16:29:15,0.500s,PASSED
"clearText(findTestObject(""11-Cloud Files/input_Search cloudfiles""))",Chrome 113.0.0.0,,,2023-05-12 16:29:15,2023-05-12 16:29:16,0.546s,PASSED
"click(findTestObject(""11-Cloud Files/button_back""))",Chrome 113.0.0.0,,,2023-05-12 16:29:16,2023-05-12 16:29:16,0.661s,PASSED
,,,,,,,
Test Cases/11.1 - Cloud Files (My Drive)/04-Rename a folder and file,Chrome 113.0.0.0,,,2023-05-12 16:29:16,2023-05-12 16:29:39,22.056s,PASSED
delay(delay_3seconds),Chrome 113.0.0.0,,,2023-05-12 16:29:17,2023-05-12 16:29:20,3.015s,PASSED
"rightClick(findTestObject(""11-Cloud Files/td_Automation folder""))",Chrome 113.0.0.0,,,2023-05-12 16:29:20,2023-05-12 16:29:21,0.627s,PASSED
"click(findTestObject(""11-Cloud Files/button_Rename""))",Chrome 113.0.0.0,,,2023-05-12 16:29:21,2023-05-12 16:29:22,1.562s,PASSED
"verifyElementVisible(findTestObject(""11-Cloud Files/mat-dialog-container_RenameName nodal""))",Chrome 113.0.0.0,,,2023-05-12 16:29:22,2023-05-12 16:29:23,0.679s,PASSED
"setText(findTestObject(""11-Cloud Files/input_Rename""), edit_folder_name)",Chrome 113.0.0.0,,,2023-05-12 16:29:23,2023-05-12 16:29:25,1.602s,PASSED
"click(findTestObject(""09-Settings/Users/Active User/button_Save""))",Chrome 113.0.0.0,,,2023-05-12 16:29:25,2023-05-12 16:29:25,0.631s,PASSED
"verifyElementVisible(findTestObject(""11-Cloud Files/snack-bar-container_Successfully changed nameOK""))",Chrome 113.0.0.0,,,2023-05-12 16:29:25,2023-05-12 16:29:29,3.623s,PASSED
delay(delay_3seconds),Chrome 113.0.0.0,,,2023-05-12 16:29:29,2023-05-12 16:29:32,3.022s,PASSED
"rightClick(findTestObject(""11-Cloud Files/td_qa""))",Chrome 113.0.0.0,,,2023-05-12 16:29:32,2023-05-12 16:29:33,0.753s,PASSED
"click(findTestObject(""11-Cloud Files/button_Rename""))",Chrome 113.0.0.0,,,2023-05-12 16:29:33,2023-05-12 16:29:34,0.859s,PASSED
"verifyElementVisible(findTestObject(""11-Cloud Files/mat-dialog-container_RenameName nodal""))",Chrome 113.0.0.0,,,2023-05-12 16:29:34,2023-05-12 16:29:34,0.609s,PASSED
"setText(findTestObject(""11-Cloud Files/input_Rename""), ""qa EDIT"")",Chrome 113.0.0.0,,,2023-05-12 16:29:34,2023-05-12 16:29:36,1.253s,PASSED
"click(findTestObject(""09-Settings/Users/Active User/button_Save""))",Chrome 113.0.0.0,,,2023-05-12 16:29:36,2023-05-12 16:29:36,0.524s,PASSED
"verifyElementVisible(findTestObject(""11-Cloud Files/snack-bar-container_Successfully changed nameOK""))",Chrome 113.0.0.0,,,2023-05-12 16:29:36,2023-05-12 16:29:39,2.498s,PASSED
,,,,,,,
Test Cases/11.1 - Cloud Files (My Drive)/05-Download a file and folder,Chrome 113.0.0.0,,,2023-05-12 16:29:39,2023-05-12 16:29:55,16.400s,PASSED
delay(delay_3seconds),Chrome 113.0.0.0,,,2023-05-12 16:29:39,2023-05-12 16:29:42,3.007s,PASSED
"rightClick(findTestObject(""11-Cloud Files/td_qa EDIT""))",Chrome 113.0.0.0,,,2023-05-12 16:29:42,2023-05-12 16:29:43,0.628s,PASSED
"click(findTestObject(""11-Cloud Files/button_download""))",Chrome 113.0.0.0,,,2023-05-12 16:29:43,2023-05-12 16:29:44,0.890s,PASSED
"verifyElementVisible(findTestObject(""11-Cloud Files/div_Done downloading qaclear""))",Chrome 113.0.0.0,,,2023-05-12 16:29:44,2023-05-12 16:29:47,3.208s,PASSED
delay(delay_3seconds),Chrome 113.0.0.0,,,2023-05-12 16:29:47,2023-05-12 16:29:50,3.010s,PASSED
"rightClick(findTestObject(""11-Cloud Files/td_Automation folder EDIT""))",Chrome 113.0.0.0,,,2023-05-12 16:29:50,2023-05-12 16:29:50,0.584s,PASSED
"click(findTestObject(""11-Cloud Files/button_download""))",Chrome 113.0.0.0,,,2023-05-12 16:29:50,2023-05-12 16:29:51,0.821s,PASSED
"verifyElementVisible(findTestObject(""11-Cloud Files/div_Done downloading folder""))",Chrome 113.0.0.0,,,2023-05-12 16:29:51,2023-05-12 16:29:55,3.646s,PASSED
,,,,,,,
Test Cases/11.1 - Cloud Files (My Drive)/06-Duplicate a Folder (Negative scenario),Chrome 113.0.0.0,,,2023-05-12 16:29:55,2023-05-12 16:30:05,10.061s,PASSED
delay(delay_3seconds),Chrome 113.0.0.0,,,2023-05-12 16:29:56,2023-05-12 16:29:59,3.006s,PASSED
"click(findTestObject(""11-Cloud Files/td_Automation folder EDIT""))",Chrome 113.0.0.0,,,2023-05-12 16:29:59,2023-05-12 16:29:59,0.582s,PASSED
"click(findTestObject(""11-Cloud Files/button_Duplicate""))",Chrome 113.0.0.0,,,2023-05-12 16:29:59,2023-05-12 16:30:00,0.580s,PASSED
"verifyElementVisible(findTestObject(""11-Cloud Files/mat-dialog-container_DuplicateFolderModal""))",Chrome 113.0.0.0,,,2023-05-12 16:30:00,2023-05-12 16:30:01,0.971s,PASSED
delay(delay_3seconds),Chrome 113.0.0.0,,,2023-05-12 16:30:01,2023-05-12 16:30:04,3.009s,PASSED
"click(findTestObject(""11-Cloud Files/button_Confirm""))",Chrome 113.0.0.0,,,2023-05-12 16:30:04,2023-05-12 16:30:04,0.468s,PASSED
"click(findTestObject(""11-Cloud Files/td_Automation folder EDIT""))",Chrome 113.0.0.0,,,2023-05-12 16:30:04,2023-05-12 16:30:05,0.695s,PASSED
,,,,,,,
Test Cases/11.1 - Cloud Files (My Drive)/07-Duplicate a file,Chrome 113.0.0.0,,,2023-05-12 16:30:05,2023-05-12 16:30:13,7.796s,PASSED
delay(delay_3seconds),Chrome 113.0.0.0,,,2023-05-12 16:30:06,2023-05-12 16:30:09,3.008s,PASSED
"click(findTestObject(""11-Cloud Files/td_qa EDIT""))",Chrome 113.0.0.0,,,2023-05-12 16:30:09,2023-05-12 16:30:10,1.280s,PASSED
"click(findTestObject(""11-Cloud Files/button_Duplicate""))",Chrome 113.0.0.0,,,2023-05-12 16:30:10,2023-05-12 16:30:11,0.605s,PASSED
"verifyElementVisible(findTestObject(""11-Cloud Files/div_ItemsDuplicatedSuccessfully""))",Chrome 113.0.0.0,,,2023-05-12 16:30:11,2023-05-12 16:30:12,1.778s,PASSED
"verifyElementVisible(findTestObject(""11-Cloud Files/td_Copy of qa EDIT""))",Chrome 113.0.0.0,,,2023-05-12 16:30:12,2023-05-12 16:30:13,0.474s,PASSED
,,,,,,,
Test Cases/11.1 - Cloud Files (My Drive)/08-Move a file and folder,Chrome 113.0.0.0,,,2023-05-12 16:30:13,2023-05-12 16:30:30,17.145s,PASSED
delay(delay_3seconds),Chrome 113.0.0.0,,,2023-05-12 16:30:13,2023-05-12 16:30:16,3.016s,PASSED
"rightClick(findTestObject(""11-Cloud Files/td_Copy of qa EDIT""))",Chrome 113.0.0.0,,,2023-05-12 16:30:16,2023-05-12 16:30:17,0.627s,PASSED
"click(findTestObject(""11-Cloud Files/button_MoveTo""))",Chrome 113.0.0.0,,,2023-05-12 16:30:17,2023-05-12 16:30:18,0.892s,PASSED
"click(findTestObject(""11-Cloud Files/span_Automation folder EDIT MoveTo""))",Chrome 113.0.0.0,,,2023-05-12 16:30:18,2023-05-12 16:30:19,1.655s,PASSED
"click(findTestObject(""11-Cloud Files/button_Move""))",Chrome 113.0.0.0,,,2023-05-12 16:30:19,2023-05-12 16:30:20,0.593s,PASSED
