Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Test Cases/06- Teams/02-Add Team-Private,Chrome 111.0.0.0,,,2023-04-05 12:42:18,2023-04-05 12:43:20,1m - 2.360s,PASSED
"click(findTestObject(""06-Teams/Add Team""))",Chrome 111.0.0.0,,,2023-04-05 12:42:20,2023-04-05 12:42:21,1.018s,PASSED
delay(3),Chrome 111.0.0.0,,,2023-04-05 12:42:21,2023-04-05 12:42:24,3.018s,PASSED
"verifyElementVisible(findTestObject(""06-Teams/button_Public""))",Chrome 111.0.0.0,,,2023-04-05 12:42:24,2023-04-05 12:42:24,0.624s,PASSED
"verifyElementVisible(findTestObject(""06-Teams/button_Private""))",Chrome 111.0.0.0,,,2023-04-05 12:42:24,2023-04-05 12:42:25,0.769s,PASSED
delay(3),Chrome 111.0.0.0,,,2023-04-05 12:42:25,2023-04-05 12:42:28,3.016s,PASSED
"click(findTestObject(""06-Teams/button_Private""))",Chrome 111.0.0.0,,,2023-04-05 12:42:28,2023-04-05 12:42:30,1.362s,PASSED
delay(3),Chrome 111.0.0.0,,,2023-04-05 12:42:30,2023-04-05 12:42:33,3.016s,PASSED
"verifyElementVisible(findTestObject(""06-Teams/02-Add Team-Private/Add team- Private""))",Chrome 111.0.0.0,,,2023-04-05 12:42:33,2023-04-05 12:42:33,0.765s,PASSED
"verifyElementVisible(findTestObject(""06-Teams/02-Add Team-Private/div_Settings""))",Chrome 111.0.0.0,,,2023-04-05 12:42:33,2023-04-05 12:42:34,0.923s,PASSED
"verifyElementVisible(findTestObject(""06-Teams/02-Add Team-Private/div_Members""))",Chrome 111.0.0.0,,,2023-04-05 12:42:34,2023-04-05 12:42:35,0.722s,PASSED
"scrollToElement(findTestObject(""06-Teams/01-Add Team-Public/button_Create""), 0)",Chrome 111.0.0.0,,,2023-04-05 12:42:35,2023-04-05 12:42:36,0.634s,PASSED
"verifyElementNotClickable(findTestObject(""06-Teams/01-Add Team-Public/button_Create""))",Chrome 111.0.0.0,,,2023-04-05 12:42:36,2023-04-05 12:42:36,0.696s,PASSED
delay(3),Chrome 111.0.0.0,,,2023-04-05 12:42:36,2023-04-05 12:42:39,3.018s,PASSED
"click(findTestObject(""06-Teams/01-Add Team-Public/input_teamName""))",Chrome 111.0.0.0,,,2023-04-05 12:42:39,2023-04-05 12:42:41,1.323s,PASSED
"click(findTestObject(""06-Teams/01-Add Team-Public/Org unit""))",Chrome 111.0.0.0,,,2023-04-05 12:42:41,2023-04-05 12:42:44,2.816s,PASSED
"verifyElementVisible(findTestObject(""06-Teams/01-Add Team-Public/h4_Select an organization unit""))",Chrome 111.0.0.0,,,2023-04-05 12:42:44,2023-04-05 12:42:44,0.833s,PASSED
delay(3),Chrome 111.0.0.0,,,2023-04-05 12:42:44,2023-04-05 12:42:47,3.013s,PASSED
"click(findTestObject(""06-Teams/01-Add Team-Public/div_GG Automation""))",Chrome 111.0.0.0,,,2023-04-05 12:42:47,2023-04-05 12:42:49,1.268s,PASSED
"click(findTestObject(""06-Teams/01-Add Team-Public/button_Select""))",Chrome 111.0.0.0,,,2023-04-05 12:42:49,2023-04-05 12:42:50,0.854s,PASSED
"verifyElementVisible(findTestObject(""06-Teams/01-Add Team-Public/Error Team name""))",Chrome 111.0.0.0,,,2023-04-05 12:42:50,2023-04-05 12:42:50,0.795s,PASSED
delay(3),Chrome 111.0.0.0,,,2023-04-05 12:42:50,2023-04-05 12:42:53,3.023s,PASSED
"setText(findTestObject(""06-Teams/01-Add Team-Public/input_teamName""), ""Auto Team Private"")",Chrome 111.0.0.0,,,2023-04-05 12:42:53,2023-04-05 12:42:56,2.599s,PASSED
delay(3),Chrome 111.0.0.0,,,2023-04-05 12:42:56,2023-04-05 12:42:59,3.013s,PASSED
"click(findTestObject(""06-Teams/02-Add Team-Private/div_Members""))",Chrome 111.0.0.0,,,2023-04-05 12:42:59,2023-04-05 12:43:01,2.229s,PASSED
"verifyElementVisible(findTestObject(""06-Teams/02-Add Team-Private/Members dialog box""))",Chrome 111.0.0.0,,,2023-04-05 12:43:01,2023-04-05 12:43:02,1.216s,PASSED
delay(3),Chrome 111.0.0.0,,,2023-04-05 12:43:02,2023-04-05 12:43:05,3.021s,PASSED
"scrollToElement(findTestObject(""06-Teams/01-Add Team-Public/button_Create""), 0)",Chrome 111.0.0.0,,,2023-04-05 12:43:05,2023-04-05 12:43:06,0.813s,PASSED
"click(findTestObject(""06-Teams/01-Add Team-Public/button_Create""))",Chrome 111.0.0.0,,,2023-04-05 12:43:06,2023-04-05 12:43:07,0.956s,PASSED
"verifyElementVisible(findTestObject(""06-Teams/01-Add Team-Public/span_Successfully added new team""))",Chrome 111.0.0.0,,,2023-04-05 12:43:07,2023-04-05 12:43:10,2.396s,PASSED
delay(3),Chrome 111.0.0.0,,,2023-04-05 12:43:10,2023-04-05 12:43:13,3.021s,PASSED
"verifyElementVisible(findTestObject(""06-Teams/02-Add Team-Private/span_Auto Team Private""))",Chrome 111.0.0.0,,,2023-04-05 12:43:13,2023-04-05 12:43:14,0.969s,PASSED
delay(3),Chrome 111.0.0.0,,,2023-04-05 12:43:14,2023-04-05 12:43:17,3.018s,PASSED
closeBrowser(),Chrome 111.0.0.0,,,2023-04-05 12:43:17,2023-04-05 12:43:20,3.842s,PASSED
