Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"verifyElementVisible(findTestObject(""02-Side Icons(Organization)/Add Contact/User Invitation modal""))",Chrome 114.0.0.0,,,2023-07-12 14:37:45,2023-07-12 14:37:45,0.361s,PASSED
delay(delay_2seconds),Chrome 114.0.0.0,,,2023-07-12 14:37:45,2023-07-12 14:37:47,2.005s,PASSED
"click(findTestObject(""02-Side Icons(Organization)/Add Contact/Invite batch user option""))",Chrome 114.0.0.0,,,2023-07-12 14:37:47,2023-07-12 14:37:47,0.439s,PASSED
"verifyElementVisible(findTestObject(""02-Side Icons(Organization)/Add Contact/Import CSV file modal""))",Chrome 114.0.0.0,,,2023-07-12 14:37:47,2023-07-12 14:37:48,0.777s,PASSED
delay(delay_2seconds),Chrome 114.0.0.0,,,2023-07-12 14:37:48,2023-07-12 14:37:50,2.019s,PASSED
"click(findTestObject(""02-Side Icons(Organization)/Add Contact/button_Cancel""))",Chrome 114.0.0.0,,,2023-07-12 14:37:50,2023-07-12 14:37:51,0.428s,PASSED
delay(delay_2seconds),Chrome 114.0.0.0,,,2023-07-12 14:37:51,2023-07-12 14:37:53,2.012s,PASSED
,,,,,,,
Test Cases/02-Side Icons (Organization)/02-(2FA),Chrome 114.0.0.0,Navigates on 2FA Page and verifies the elements.,,2023-07-12 14:37:53,2023-07-12 14:38:05,12.165s,PASSED
delay(delay_3seconds),Chrome 114.0.0.0,,,2023-07-12 14:37:53,2023-07-12 14:37:56,3.020s,PASSED
"click(findTestObject(""02-Side Icons(Organization)/2FA/button_2FA""))",Chrome 114.0.0.0,,,2023-07-12 14:37:56,2023-07-12 14:37:57,1.007s,PASSED
"clickOffset(findTestObject(""02-Side Icons(Organization)/2FA/span_Two Factor Authentication""), 100, 100)",Chrome 114.0.0.0,,,2023-07-12 14:37:57,2023-07-12 14:37:58,1.352s,PASSED
delay(delay_3seconds),Chrome 114.0.0.0,,,2023-07-12 14:37:58,2023-07-12 14:38:01,3.012s,PASSED
"verifyElementVisible(findTestObject(""02-Side Icons(Organization)/2FA/span_Two Factor Authentication""))",Chrome 114.0.0.0,,,2023-07-12 14:38:01,2023-07-12 14:38:02,0.374s,PASSED
delay(delay_3seconds),Chrome 114.0.0.0,,,2023-07-12 14:38:02,2023-07-12 14:38:05,3.013s,PASSED
,,,,,,,
Test Cases/02-Side Icons (Organization)/03-(Client Assignment),Chrome 114.0.0.0,Navigates on Client Assignment Page and verifies the elements.,,2023-07-12 14:38:05,2023-07-12 14:38:16,11.248s,PASSED
delay(delay_2seconds),Chrome 114.0.0.0,,,2023-07-12 14:38:05,2023-07-12 14:38:07,2.007s,PASSED
"click(findTestObject(""02-Side Icons(Organization)/Client Assignment/button_Client assignment""))",Chrome 114.0.0.0,,,2023-07-12 14:38:07,2023-07-12 14:38:08,0.726s,PASSED
"clickOffset(findTestObject(""02-Side Icons(Organization)/Client Assignment/h4_CLIENT ASSIGNMENT""), 50, 50)",Chrome 114.0.0.0,,,2023-07-12 14:38:08,2023-07-12 14:38:09,1.048s,PASSED
delay(delay_3seconds),Chrome 114.0.0.0,,,2023-07-12 14:38:09,2023-07-12 14:38:12,3.008s,PASSED
"verifyElementVisible(findTestObject(""02-Side Icons(Organization)/Client Assignment/h4_CLIENT ASSIGNMENT""))",Chrome 114.0.0.0,,,2023-07-12 14:38:12,2023-07-12 14:38:12,0.375s,PASSED
"verifyElementVisible(findTestObject(""02-Side Icons(Organization)/Client Assignment/div_By Employee""))",Chrome 114.0.0.0,,,2023-07-12 14:38:12,2023-07-12 14:38:13,0.394s,PASSED
"verifyElementVisible(findTestObject(""02-Side Icons(Organization)/Client Assignment/div_By Client""))",Chrome 114.0.0.0,,,2023-07-12 14:38:13,2023-07-12 14:38:13,0.376s,PASSED
delay(delay_3seconds),Chrome 114.0.0.0,,,2023-07-12 14:38:13,2023-07-12 14:38:16,3.014s,PASSED
,,,,,,,
Test Cases/02-Side Icons (Organization)/04-(Hide Quick Shortcuts),Chrome 114.0.0.0,Click Quick Shortcut and verify the buttons,,2023-07-12 14:38:16,2023-07-12 14:38:30,13.933s,PASSED
delay(delay_2seconds),Chrome 114.0.0.0,,,2023-07-12 14:38:16,2023-07-12 14:38:19,2.017s,PASSED
"click(findTestObject(""02-Side Icons(Organization)/Hide Quick Shortcuts/button_hide quick shortcuts""))",Chrome 114.0.0.0,,,2023-07-12 14:38:19,2023-07-12 14:38:19,0.529s,PASSED
delay(delay_3seconds),Chrome 114.0.0.0,,,2023-07-12 14:38:19,2023-07-12 14:38:22,3.011s,PASSED
"verifyElementNotPresent(findTestObject(""02-Side Icons(Organization)/2FA/button_2FA""), 0)",Chrome 114.0.0.0,,,2023-07-12 14:38:22,2023-07-12 14:38:23,0.590s,PASSED
"verifyElementNotPresent(findTestObject(""02-Side Icons(Organization)/Add Contact/button_add new user""), 0)",Chrome 114.0.0.0,,,2023-07-12 14:38:23,2023-07-12 14:38:23,0.341s,PASSED
"verifyElementNotPresent(findTestObject(""02-Side Icons(Organization)/Client Assignment/button_Client assignment""), 0)",Chrome 114.0.0.0,,,2023-07-12 14:38:23,2023-07-12 14:38:23,0.326s,PASSED
delay(delay_3seconds),Chrome 114.0.0.0,,,2023-07-12 14:38:23,2023-07-12 14:38:26,3.010s,PASSED
"click(findTestObject(""02-Side Icons(Organization)/Hide Quick Shortcuts/button_Show quick shortcuts""))",Chrome 114.0.0.0,,,2023-07-12 14:38:26,2023-07-12 14:38:27,0.435s,PASSED
"verifyElementVisible(findTestObject(""02-Side Icons(Organization)/2FA/button_2FA""))",Chrome 114.0.0.0,,,2023-07-12 14:38:27,2023-07-12 14:38:27,0.492s,PASSED
"verifyElementVisible(findTestObject(""02-Side Icons(Organization)/Add Contact/button_add new user""))",Chrome 114.0.0.0,,,2023-07-12 14:38:27,2023-07-12 14:38:28,0.373s,PASSED
"verifyElementVisible(findTestObject(""02-Side Icons(Organization)/Client Assignment/button_Client assignment""))",Chrome 114.0.0.0,,,2023-07-12 14:38:28,2023-07-12 14:38:28,0.348s,PASSED
delay(delay_1second),Chrome 114.0.0.0,,,2023-07-12 14:38:28,2023-07-12 14:38:29,1.006s,PASSED
closeBrowser(),Chrome 114.0.0.0,,,2023-07-12 14:38:29,2023-07-12 14:38:30,1.158s,PASSED
